wav_filename,wav_filesize,transcript
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_284.wav,157772,behavior based on the analysis of known words and concepts. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_285.wav,188236,"For example, by use of words like militant, firing, bombing, explosion, etcetera., one "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_286.wav,141452,can establish scale for known verbal behavior. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_287.wav,121036,Sarantakos has indicated five types of Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_288.wav,216364,First one is descriptive analysis- Where analysis means counting the frequency in appearance 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_289.wav,189772,of certain elements of the research question and comparing it with the other element. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_290.wav,208364,Second is categorical analysis- Where analysis involves a study of the documents by means 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_291.wav,238124,"of set of categories producing nominal as well as ordinal and interval data, which are "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_292.wav,68204,then processed statistically. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_293.wav,235276,Intensity analysis- Which is processed by means of multi-step scales based on theoretical criteria. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_294.wav,190412,Then contingency analysis- Which is basically a semantic analysis that is usually employed 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_295.wav,157196,to make an inference from the text about the personality of the author. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_296.wav,227852,"And finally, contextual analysis- Where sequence in which concept appears together is examined. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_297.wav,166540,"The systematic appearance is not considered accidental, but it expresses the, a thinking "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_298.wav,32044,pattern of the author. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_300.wav,182732,"Summarizing the Content Analysis – Here the material is paraphrased, that is omitting "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_301.wav,199724,less relevant passages or those having the same meaning are reduced. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_302.wav,177036,"Thus, the material becomes more coherent, economical, and manageable. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_303.wav,226572,It is a kind of editing of the material in the order to draw out its essence. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_304.wav,101836,Explicable Content Analysis – This work in opposite way. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_305.wav,216044,"Here, statements which are puzzling, contradictory, or unclear are explained or clear clarified "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_306.wav,180204,by keeping in mind their context or by looking for clues in other parts of the text that 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_307.wav,105612,would help make their meaning clear. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_308.wav,169004,Then structuring Content Analysis – Here the researcher looks for type or formal structure 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_309.wav,207084,in the material by applying categories that emerged at the stage of formulating the research 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_310.wav,88044,"question itself, and organizing the material accordingly. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_311.wav,209676,"Thus, qualitative Content Analysis helps the researcher to reduce to manageable level large "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_312.wav,208364,"masses of text using a uniform scheme of categories, which also helps the comparison of different "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_313.wav,90892,cases to which is applied throughout. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_314.wav,211564,"According to Berelson, following five procedures can be used to determine the objectivity in "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_315.wav,32044,Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_316.wav,72684,First is the rule guide procedure. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_317.wav,186284,It may be said that the objectivity in Content Analysis requires three criti… criteria. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_318.wav,181164,What is important is not the categories developed by researcher for analyzing the content material 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_319.wav,172524,"or the procedures adopted for placing a unit of communication in one or another category, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_320.wav,219564,but to spell out the rules and methods used by the researcher so that it could be evaluated 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_321.wav,119724,how conclusion wo… were reached. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_322.wav,149836,"Secondly, systematic procedure- Besides the rule guiding procedure, which could be replicated "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_323.wav,190092,by other researchers adopted the adopting the systematic procedure also contributes 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_324.wav,113324,to the objectivity of the Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_325.wav,173196,"Then, quantitative description- Counting the frequencies appearing in different papers, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_326.wav,142732,magazines and communications and comparing their validity is essential. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_327.wav,131244,This is to assess the intensity of a particular variable. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_328.wav,174156,Qualitative data becomes more valid when it is quantitatively assessed. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_329.wav,65612,Focus on the qualitative analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_330.wav,216364,Merely concentrating on counting the frequency in Content Analysis will be missing the overall 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_331.wav,81996,sense of a body of communication. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_332.wav,224332,"Therefore, both quantitative and qualitative technique must be used in conjunction with one another. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_333.wav,110444,Assessing only the manifest content of communication. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_334.wav,161964,"It has already been stated that besides the manifest content, there could be the latent "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_335.wav,205516,content too in which the researcher has to read between the lines and give meaning to 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_336.wav,88332,to it as he perceives it. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_337.wav,71724,This affects the objectivity of the analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_338.wav,235884,"It is, therefore, necessary that emphasis be given only what appears explicitly in communication. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_339.wav,196204,This does not mean that the researcher will totally refrain from engaging in any interpretation 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_340.wav,53836,of the material studied. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_341.wav,128364,"Without interpretation, how could content be analyzed? "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_342.wav,208044,Then let’s discuss the advantage and disadvantages of the Content Analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_343.wav,118092,Ram Ahuja has given following advantages and disadvantages of Content Analysis. 
